Station ID,Station Name,Brand,Street Address,City / Town,State / UT,Postcode,Phone / Contact,Latitude,Longitude,Amenities & Services,Website URL,Extracted At
10053771,GONDAL ROAD,Shell,GONDAL ROAD,RAJKOT,Gujarat,360002,+91 98795 14041,22.280917,70.79959,"air_and_water, bakery_shop, credit_card, credit_card_american_express, credit_card_general, credit_card_mastercard, credit_card_visa, fuel_card, full_service, mobile_loyalty, mobile_payment, parking_lanes, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, type_of_parking, manned",https://find.shell.com/in/fuel/10053771-gondal-road/en_IN,2026-09-03 11:53:54
10053713,KALAWAD ROAD.,Shell,"STN RS NO111, PAIKI",RAJKOT,Gujarat,360005,+91 70417 23281,22.279342,70.76393,"air_and_water, bakery_shop, cafe, credit_card, credit_card_general, disabled_facilities, food_offerings, fuel_card, full_service, hgv_lane, high_speed_diesel_pump, mobile_loyalty, quick_lubes, shell_card, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/10053713-kalawad-road/en_IN,2026-09-03 11:53:54
10048870,KUVADVA RD,Shell,KUVADVA ROAD,RAJKOT,Gujarat,360003,+91 281 256 2700,22.306961,70.81483,"air_and_water, bakery_shop, credit_card, credit_card_general, food_offerings, fuel_card, full_service, go_plus, loyalty_cards, loyalty_program, mobile_loyalty, mobile_payment, others, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, snack_food, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/10048870-kuvadva-rd/en_IN,2026-09-03 11:53:54
12756410,"MAVDI, 150 FT RINGRD",Shell,150 FT RING ROAD,RAJKOT,Gujarat,360004,+91 98795 14041,22.257816,70.788828,"air_and_water, bakery_shop, credit_card, credit_card_general, food_offerings, fuel_card, mobile_loyalty, mobile_payment, others, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12756410-mavdi-150-ft-ringrd/en_IN,2026-09-03 11:53:54
12581140,PARDI RAJKOT,Shell,"RAJKOT-GONDAL HIGHWAY, TAL: LODHIKA",RAJKOT,Gujarat,360024,+91 98256 26086,22.188192,70.800009,"air_and_water, cafe, credit_card, credit_card_general, disabled_facilities, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12581140-pardi-rajkot/en_IN,2026-09-03 11:53:54
12778658,"RONKI,150 FT RING RD",Shell,"150 FT RING ROAD, RAJKOT EAST,",RAJKOT,Gujarat,360001,+91 98256 26086,22.339502,70.799552,"air_and_water, bakery_shop, cafe, credit_card, credit_card_visa, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, others, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12778658-ronki-150-ft-ring-rd/en_IN,2026-09-03 11:53:54
10048867,YAGNIK ROAD,Shell,"TRIKON BAGH, YAGNIK RD",RAJKOT,Gujarat,360001,+91 70698 97781,22.2936,70.80093,"air_and_water, bakery_shop, credit_card, credit_card_general, fuel_card, full_service, mobile_loyalty, pay_at_pump, quick_lubes, shell_card, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/10048867-yagnik-road/en_IN,2026-09-03 11:53:54
12665781,RANDHIKPUR,Shell,"TALUKA- SINGVAD ,DAHOD",RANDHIKPUR,Gujarat,389175,+91 85999 99389,22.951506,73.955345,"air_and_water, bakery_shop, disabled_facilities, full_service, mobile_loyalty, mobile_payment, pay_tm, quick_lubes, service_bay, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12665781-randhikpur/en_IN,2026-09-03 11:53:47
12712391,"ALTHAN,NEW CITYLIGHT",Shell,ALTHAN,SURAT,Gujarat,395006,+91 72764 99126,21.157833,72.797417,"air_and_water, bakery_shop, cafe, credit_card, credit_card_general, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12712391-althan-new-citylight/en_IN,2026-09-03 11:53:50
12634541,CANAL ROAD-SURAT,Shell,"NR MAJESTICA, PUNA SIMADA- BRTS CAN",SURAT,Gujarat,395010,+91 72764 99126,21.209352,72.894651,"air_and_water, bakery_shop, cafe, credit_card, credit_card_general, disabled_facilities, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, others, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, manned",https://find.shell.com/in/fuel/12634541-canal-road-surat/en_IN,2026-09-03 11:53:50
12756877,"DESAI CNG, BAMROLI RD",Shell,BAMROLI PANDESARA ROAD,SURAT,Gujarat,395002,+91 91756 12345,21.177186,72.825799,"air_and_water, bakery_shop, cafe, credit_card, credit_card_visa, deli2go, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, others, pay_at_pump, pay_tm, quick_lubes, shell_card, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12756877-desai-cng-bamroli-rd/en_IN,2026-09-03 11:53:50
12811713,"GODADARA, GODADARA RD",Shell,"SURVEYNO 34/1/B, BLOCK NO 42 MOJE P",SURAT,Gujarat,395006,+91 75748 10119,21.177383,72.871524,"air_and_water, bakery_shop, credit_card, credit_card_visa, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, others, pay_at_pump, pay_tm, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12811713-godadara-godadara-rd/en_IN,2026-09-03 11:53:40
12641545,"JEHANGIRPURA RANDER ROAD,SURAT",Shell,MOJE RANDER,SURAT,Gujarat,395009,+91 84693 00009,21.233616,72.789713,"air_and_water, bakery_shop, cafe, credit_card, credit_card_general, disabled_facilities, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, others, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12641545-jehangirpura-rander-road-surat/en_IN,2026-09-03 11:53:50
12691525,KATARGAM AMROLI ROAD,Shell,KATARGAM,SURAT,Gujarat,395004,+91 98256 66661,21.224813,72.838253,"air_and_water, bakery_shop, cafe, credit_card, credit_card_general, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, others, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12691525-katargam-amroli-road/en_IN,2026-09-03 11:53:50
12691487,"LAL DARWAJA, RING RD",Shell,LAL DARWAJA,SURAT,Gujarat,395001,+91 72764 99126,21.21105,72.832003,"air_and_water, bakery_shop, cafe, credit_card, credit_card_general, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12691487-lal-darwaja-ring-rd/en_IN,2026-09-03 11:53:50
10053711,LP SAWANI ROAD,Shell,"ADAJAN, TAL CHORYASI",SURAT,Gujarat,395009,+91 84693 00009,21.188592,72.79034,"air_and_water, bakery_shop, cafe, credit_card, credit_card_general, food_offerings, fuel_card, full_service, mobile_loyalty, quick_lubes, service_bay, shell_card, shop, standard_toilet, manned",https://find.shell.com/in/fuel/10053711-lp-sawani-road/en_IN,2026-09-03 11:53:50
12792763,MANDVI,Shell,"TA. MANDVI,",SURAT,Gujarat,394160,+91 98792 66602,21.258296,73.31085,"air_and_water, credit_card, credit_card_visa, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, others, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, manned",https://find.shell.com/in/fuel/12792763-mandvi/en_IN,2026-09-03 11:53:40
12538829,MOTA VARACHHA,Shell,"NR- VIP CIRCLE,MOTA VARACHHA, UTRAN",SURAT,Gujarat,394105,+91 98256 66661,21.234705,72.872309,"air_and_water, bakery_shop, full_service, mobile_loyalty, quick_lubes, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12538829-mota-varachha/en_IN,2026-09-03 11:53:50
12733716,"PALSANA, SURAT EXIT",Shell,"VESMA, TA.JALALPORE, DIST. NAVSARI",SURAT,Gujarat,396475,+91 75748 10119,21.05255,72.978326,"air_and_water, bakery_shop, cafe, credit_card, credit_card_visa, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12733716-palsana-surat-exit/en_IN,2026-09-03 11:53:40
12839772,"PIPLOD 2, ATHWA DUMAS",Shell,PIPLOD,SURAT,Gujarat,395006,+91 84693 00009,21.16073,72.77423,"air_and_water, bakery_shop, credit_card, credit_card_visa, food_offerings, fuel_card, full_service, loyalty_cards, loyalty_program, mobile_loyalty, mobile_payment, others, pay_tm, quick_lubes, shell_card, shop, standard_toilet, manned",https://find.shell.com/in/fuel/12839772-piplod-2-athwa-dumas/en_IN,2026-09-03 11:53:50
12692558,"PUNA, CANAL ROAD",Shell,"TP SCHEME NO 60, PUNA",SURAT,Gujarat,395010,+91 90995 52777,21.202241,72.885534,"air_and_water, bakery_shop, cafe, credit_card, credit_card_general, disabled_facilities, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, manned",https://find.shell.com/in/fuel/12692558-puna-canal-road/en_IN,2026-09-03 11:53:40
12538833,UDHNA MAGDALLA ROAD,Shell,UDHNA MAGDALLA ROAD,SURAT,Gujarat,395007,+91 75748 10119,21.148028,72.766706,"air_and_water, bakery_shop, burger, cafe, credit_card, credit_card_general, credit_card_mastercard, credit_card_visa, disabled_facilities, food_offerings, fuel_card, full_service, hot_food, mobile_loyalty, pizza, quick_lubes, sandwich, shell_card, shop, snack_food, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12538833-udhna-magdalla-road/en_IN,2026-09-03 11:53:50
10053781,VARACHA,Shell,"89, PAIKEE NANA, VARACHA",SURAT,Gujarat,395002,+91 98256 66661,21.222206,72.88191,"air_and_water, bakery_shop, credit_card, credit_card_general, fuel_card, full_service, mobile_loyalty, quick_lubes, shell_card, shop, standard_toilet, manned",https://find.shell.com/in/fuel/10053781-varacha/en_IN,2026-09-03 11:53:50
12601984,VIP ROAD SURAT,Shell,BESIDE METRO CASH & CARRY,SURAT,Gujarat,395017,+91 91756 12345,21.144716,72.801888,"air_and_water, bakery_shop, cafe, credit_card, credit_card_general, deli2go, food_offerings, fuel_card, full_service, mobile_loyalty, quick_lubes, service_bay, shell_card, shop, snack_food, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12601984-vip-road-surat/en_IN,2026-09-03 11:53:50
12656329,"AKOTA,VADODARA",Shell,"CITY SURVEY NO.68/A, TP SCHEME NO.1",VADODARA,Gujarat,390020,+91 92751 70707,22.293838,73.175126,"air_and_water, bakery_shop, cafe, credit_card, credit_card_general, disabled_facilities, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, other_third_party_rental, others, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, manned",https://find.shell.com/in/fuel/12656329-akota-vadodara/en_IN,2026-09-03 11:53:47
12756506,BHAYLI-SEVASI CANAL,Shell,SEVASI CANAL ROAD,VADODARA,Gujarat,391410,+91 81415 28538,22.29775,73.127056,"air_and_water, bakery_shop, cafe, credit_card, credit_card_general, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12756506-bhayli-sevasi-canal/en_IN,2026-09-03 11:53:47
10048863,CHHANI.,Shell,"OPP RAMAKA MANDIR, CHANNI RD",VADODARA,Gujarat,391740,+91 98795 99579,22.35472,73.16744,"air_and_water, bakery_shop, credit_card, credit_card_general, disabled_facilities, fuel_card, mobile_loyalty, pay_at_pump, quick_lubes, shell_card, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/10048863-chhani/en_IN,2026-09-03 11:53:47
10053785,GORWA ROAD,Shell,REFINERY ROAD,VADODARA,Gujarat,390016,+91 96625 30806,22.328539,73.16139,"air_and_water, bakery_shop, credit_card, credit_card_american_express, credit_card_mastercard, credit_card_visa, fuel_card, full_service, mobile_loyalty, quick_lubes, shell_card, shop, standard_toilet, manned",https://find.shell.com/in/fuel/10053785-gorwa-road/en_IN,2026-09-03 11:53:47
10053746,GOTRI ROAD,Shell,GOTRI ROAD,VADODARA,Gujarat,390021,+91 94275 10699,22.313375,73.14461,"air_and_water, bakery_shop, cafe, credit_card, credit_card_american_express, credit_card_mastercard, credit_card_visa, fleet_card_general, food_offerings, fuel_card, full_service, go_plus, loyalty_cards, loyalty_program, mobile_loyalty, mobile_payment, others, pay_tm, quick_lubes, shop, snack_food, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/10053746-gotri-road/en_IN,2026-09-03 11:53:47
10053784,HARNI ROAD,Shell,"PLOT NO 5, TP NO 7, MOUJE VADODARA",VADODARA,Gujarat,390006,+91 96625 30806,22.31365,73.21093,"air_and_water, bakery_shop, credit_card, credit_card_general, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, others, pay_tm, quick_lubes, shell_card, shop, snack_food, standard_toilet, manned",https://find.shell.com/in/fuel/10053784-harni-road/en_IN,2026-09-03 11:53:47
12714368,"JAMBUVA, NH48",Shell,"VILLAGE JAMBUA, NH 48",VADODARA,Gujarat,391243,+91 94275 10699,22.207486,73.192034,"air_and_water, bakery_shop, credit_card, credit_card_visa, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, others, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, twenty_four_hour_ev_service, manned",https://find.shell.com/in/fuel/12714368-jambuva-nh48/en_IN,2026-09-03 11:53:47
10053782,MAKARPURA,Shell,"TARSALI, MAKARPURA",VADODARA,Gujarat,390014,+91 90993 72141,22.266064,73.20152,"air_and_water, bakery_shop, cafe, credit_card, credit_card_general, food_offerings, fuel_card, full_service, mobile_loyalty, quick_lubes, service_bay, shell_card, shop, standard_toilet, manned",https://find.shell.com/in/fuel/10053782-makarpura/en_IN,2026-09-03 11:53:47
12641375,"NEW VIP ROAD,VADODARA",Shell,NEW VIP ROAD,VADODARA,Gujarat,390018,+91 96625 30806,22.31736,73.228792,"air_and_water, bakery_shop, cafe, credit_card, credit_card_general, disabled_facilities, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, other_third_party_rental, others, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12641375-new-vip-road-vadodara/en_IN,2026-09-03 11:53:47
12538831,OLD PADRA ROAD,Shell,OLD PADRA ROAD,VADODARA,Gujarat,390015,+91 90993 72141,22.283883,73.164582,"air_and_water, bakery_shop, cafe, credit_card, credit_card_general, disabled_facilities, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, others, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12538831-old-padra-road/en_IN,2026-09-03 11:53:47
12546415,SAMA SAVLI ROAD,Shell,"MOUJE : SAMA,SAMA SAVLI ROAD",VADODARA,Gujarat,390008,+91 95107 75259,22.348249,73.20108,"air_and_water, bakery_shop, cafe, deli2go, food_offerings, full_service, mobile_loyalty, mobile_payment, pay_tm, quick_lubes, shop, standard_toilet, manned",https://find.shell.com/in/fuel/12546415-sama-savli-road/en_IN,2026-09-03 11:53:47
12739052,SUSEN-TARSALI RINGRD,Shell,TALUKA AND DISTRICT:VADODARA,VADODARA,Gujarat,390012,+91 90993 72141,22.267326,73.167209,"air_and_water, bakery_shop, cafe, credit_card, credit_card_general, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, others, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12739052-susen-tarsali-ringrd/en_IN,2026-09-03 11:53:47
12682734,VADODARA-PADRA ROAD,Shell,VADODARA-PADRA ROAD,VADODARA,Gujarat,391410,+91 94292 10699,22.259377,73.113731,"air_and_water, bakery_shop, cafe, credit_card, credit_card_general, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, others, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12682734-vadodara-padra-road/en_IN,2026-09-03 11:53:47
12681714,AROOR,Shell,"AROOR VILLAGE, CHIKKABLLAPUR TALUK",AROOR,Karnataka,562104,+91 98450 41468,13.57343,77.78135,"air_and_water, bakery_shop, credit_card, credit_card_general, disabled_facilities, food_offerings, fuel_card, full_service, others, pay_at_pump, quick_lubes, service_bay, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12681714-aroor/en_IN,2026-09-03 11:52:41
12708917,ANEKAL ROAD,Shell,"KASABA HOBLI, ANEKAL TALUK",BANGALORE,Karnataka,562106,+91 99005 05152,12.763472,77.701722,"air_and_water, bakery_shop, cafe, credit_card, credit_card_general, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, twenty_four_hour_ev_service, manned",https://find.shell.com/in/fuel/12708917-anekal-road/en_IN,2026-09-03 11:52:39
12717824,BANGALORE AIRPORT (BIAL),Shell,SURVEY NO.7 OF MYLANAHALLI VILLAGE,BANGALORE,Karnataka,560300,+91 78996 59170,13.199917,77.690694,"air_and_water, bakery_shop, cafe, credit_card, credit_card_general, disabled_facilities, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12717824-bangalore-airport-bial/en_IN,2026-09-03 11:52:34
10053728,BANNERGHATA,Shell,"GOTTIGERE VILLAGE, BANERGHATTA ROAD",BANGALORE,Karnataka,560083,+91 84969 68479,12.859742,77.58983,"air_and_water, bakery_shop, cafe, credit_card, credit_card_general, food_offerings, fuel_card, full_service, mobile_loyalty, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, motorway_service, manned",https://find.shell.com/in/fuel/10053728-bannerghata/en_IN,2026-09-03 11:52:33
12723748,BANNERGHATTA-2,Shell,B G MAIN ROAD,BANGALORE,Karnataka,560076,+91 97397 57537,12.906172,77.601802,"air_and_water, bakery_shop, cafe, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12723748-bannerghatta-2/en_IN,2026-09-03 11:52:33
12170818,BELLANDUR,Shell,80/2 OUTER RING ROAD.,BANGALORE,Karnataka,560037,+91 90364 73001,12.923162,77.67138,"air_and_water, bakery_shop, cafe, food_offerings, full_service, mobile_loyalty, quick_lubes, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12170818-bellandur/en_IN,2026-09-03 11:52:33
10048886,BELLARY RD,Shell,"BELLARY RD, YELAHANKA HOBLI",BANGALORE,Karnataka,560092,+91 96114 08554,13.071727,77.59305,"air_and_water, bakery_shop, cafe, credit_card, credit_card_general, disabled_facilities, food_offerings, fuel_card, full_service, mobile_loyalty, pay_at_pump, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, motorway_service, manned",https://find.shell.com/in/fuel/10048886-bellary-rd/en_IN,2026-09-03 11:52:33
10048874,BROOKFIELD,Shell,"BROOKFIELD RD, VILL HOODI",BANGALORE,Karnataka,560048,+91 95536 82255,12.982598,77.70814,"air_and_water, bakery_shop, cafe, credit_card, credit_card_general, deli2go, fleet_card_general, food_offerings, fuel_card, full_service, mobile_loyalty, pay_at_pump, quick_lubes, service_bay, shop, standard_toilet, twenty_four_hour, twenty_four_hour_ev_service, manned",https://find.shell.com/in/fuel/10048874-brookfield/en_IN,2026-09-03 11:52:33
12649873,"BUDIGERE ROAD,BANGALORE",Shell,"HOSAKOTE CHEEMASANDRA VIL,BIDARAHAL",BANGALORE,Karnataka,560049,+91 78999 13232,13.060278,77.742639,"air_and_water, bakery_shop, cafe, credit_card, credit_card_general, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, pay_at_pump, pay_tm, quick_lubes, shell_card, shop, standard_toilet, twenty_four_hour, twenty_four_hour_ev_service, manned",https://find.shell.com/in/fuel/12649873-budigere-road-bangalore/en_IN,2026-09-03 11:52:34
10055417,BULLTEMPLE ROAD,Shell,"ADJ SHANTI SAGAR, BULL TEMPLE RD",BANGALORE,Karnataka,560019,+91 74114 80973,12.953503,77.56741,"air_and_water, bakery_shop, cafe, credit_card, credit_card_american_express, credit_card_mastercard, credit_card_visa, food_offerings, fuel_card, full_service, mobile_loyalty, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/10055417-bulltemple-road/en_IN,2026-09-03 11:52:33
12640025,CHANASANDRA,Shell,BIDARAHALLI  HOBLI.,BANGALORE,Karnataka,560067,+91 98453 53418,12.98369,77.77049,"air_and_water, bakery_shop, food_offerings, fuel_card, full_service, loyalty_cards, loyalty_program, mobile_loyalty, mobile_payment, others, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, manned",https://find.shell.com/in/fuel/12640025-chanasandra/en_IN,2026-09-03 11:52:37
12654678,CHANDAPURA - HOSUR ROAD,Shell,"ANEKAL BALAGARANAHALLI VILL, ATTIBE",BANGALORE,Karnataka,562107,+91 90364 73001,12.78863,77.736753,"air_and_water, bakery_shop, cafe, credit_card, credit_card_general, disabled_facilities, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, others, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, twenty_four_hour_ev_service, manned",https://find.shell.com/in/fuel/12654678-chandapura-hosur-road/en_IN,2026-09-03 11:53:02
12653903,CHANDAPURA 2,Shell,ATTIBELE HOBLI,BANGALORE,Karnataka,560081,+91 76187 54348,12.799891,77.713806,"air_and_water, bakery_shop, cafe, credit_card, credit_card_general, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12653903-chandapura-2/en_IN,2026-09-03 11:52:36
12655364,CHIKKABIDEREKALLU,Shell,"DASANAPURA 2 HOBLI,NORTH TALUK",BANGALORE,Karnataka,560073,+91 98451 27994,13.051664,77.490622,"air_and_water, bakery_shop, cafe, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, others, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12655364-chikkabiderekallu/en_IN,2026-09-03 11:52:34
12589171,DEVANAHALLI,Shell,NH7 BYPASS DEVAHALLI TOWN,BANGALORE,Karnataka,562110,+91 78996 59170,13.264214,77.717523,"air_and_water, bakery_shop, cafe, food_offerings, full_service, mobile_loyalty, mobile_payment, pay_tm, quick_lubes, shop, standard_toilet, twenty_four_hour, twenty_four_hour_ev_service, manned",https://find.shell.com/in/fuel/12589171-devanahalli/en_IN,2026-09-03 11:52:41
12682816,DEVANAHALLI NH 44,Shell,DEVANAHALLI TALUK,BANGALORE,Karnataka,562110,+91 95902 04040,13.241076,77.702598,"air_and_water, bakery_shop, cafe, credit_card, credit_card_visa, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, twenty_four_hour_ev_service, manned",https://find.shell.com/in/fuel/12682816-devanahalli-nh-44/en_IN,2026-09-03 11:52:41
12682818,GOKARE ROAD,Shell,DEVENAHALLI,BANGALORE,Karnataka,562129,+91 99514 99888,13.238694,77.723889,"air_and_water, bakery_shop, credit_card, credit_card_visa, food_offerings, fuel_card, full_service, loyalty_cards, loyalty_program, mobile_loyalty, mobile_payment, others, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, twenty_four_hour_ev_service, manned",https://find.shell.com/in/fuel/12682818-gokare-road/en_IN,2026-09-03 11:52:48
10053742,GUDAHALLI,Shell,"MYSORE RD, GUDAHALLI",BANGALORE,Karnataka,560026,+91 98451 27994,12.95755,77.5519,"air_and_water, bakery_shop, credit_card, credit_card_general, fleet_card_general, fuel_card, full_service, mobile_loyalty, quick_lubes, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/10053742-gudahalli/en_IN,2026-09-03 11:52:33
12734681,GURUGUENTEPALAYA,Shell,YESHWANTHAPURA,BANGALORE,Karnataka,560022,+91 90084 99622,13.028327,77.535854,"air_and_water, credit_card, credit_card_general, food_offerings, fuel_card, full_service, mobile_payment, others, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12734681-guruguentepalaya/en_IN,2026-09-03 11:52:33
12805362,HARLUR ROAD,Shell,AMBALIPURA,BANGALORE,Karnataka,560102,+91 90364 73001,12.912819,77.665545,"air_and_water, bakery_shop, cafe, credit_card, credit_card_visa, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, twenty_four_hour_ev_service, manned",https://find.shell.com/in/fuel/12805362-harlur-road/en_IN,2026-09-03 11:52:33
12818523,HENNUR,Shell,"KRISHNARAJAPURA, HOBLI",BANGALORE,Karnataka,560077,+91 95902 04040,13.044172,77.642855,"air_and_water, bakery_shop, credit_card, credit_card_visa, food_offerings, fuel_card, full_service, mobile_loyalty, mobile_payment, others, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12818523-hennur/en_IN,2026-09-03 11:52:33
12827638,HENNUR 2,Shell,OPP MANTRI WEB CITY,BANGALORE,Karnataka,560077,+91 96406 10002,13.07382,77.65166,"air_and_water, credit_card, credit_card_visa, food_offerings, fuel_card, full_service, loyalty_cards, loyalty_program, mobile_loyalty, mobile_payment, others, pay_at_pump, pay_tm, quick_lubes, service_bay, shell_card, shop, standard_toilet, twenty_four_hour, twenty_four_hour_ev_service, manned",https://find.shell.com/in/fuel/12827638-hennur-2/en_IN,2026-09-03 11:52:34
12478096,HOSA ROAD,Shell,SRVYNO25/1 VARTHUR HOBLI,BANGALORE,Karnataka,560103,+91 90364 73001,12.899336,77.675489,"air_and_water, bakery_shop, cafe, credit_card, credit_card_american_express, credit_card_mastercard, credit_card_visa, food_offerings, fuel_card, full_service, high_speed_diesel_pump, hot_food, mobile_loyalty, mobile_payment, others, quick_lubes, sandwich, shop, snack_food, standard_toilet, twenty_four_hour, manned",https://find.shell.com/in/fuel/12478096-hosa-road/en_IN,2026-09-03 11:52:33
